Name,MSE,PSNR,fMSE,SE,SSIM,height,width,mask_area
a3839_1_2,2.5027360916137695,44.146651307796105,23.962352752685547,47.23756,0.9939510226249695,2048,3072,657108.0
a3839_1_1,3.1552178859710693,43.14050868073174,30.209516525268555,59.552744,0.9938184022903442,2048,3072,657108.0
a3839_1_3,2.4786794185638428,44.18859824984017,23.732023239135742,46.783508,0.9946638941764832,2048,3072,657108.0
a3839_1_4,1.9346883296966553,45.26469124448742,18.523601531982422,36.51602,0.9932588338851929,2048,3072,657108.0
a3839_1_5,4.770834445953369,41.34485923589405,45.67817306518555,90.04648,0.9887237548828125,2048,3072,657108.0
a2184_1_5,39.33476257324219,32.18303816738886,265.8251647949219,1500.969216,0.9915705919265747,4368,2912,1882151.0
a2184_1_1,10.191204071044922,38.04854820162614,68.87236785888672,388.884608,0.9917125701904297,4368,2912,1882151.0
a2184_1_2,19.86397933959961,35.15014084164718,134.24119567871094,757.98656,0.9910169839859009,4368,2912,1882151.0
a2184_1_3,27.66267204284668,33.71186217210738,186.94491577148438,1055.57568,0.989729106426239,4368,2912,1882151.0
a2184_1_4,24.912742614746094,34.16658802294434,168.36083984375,950.641536,0.993144154548645,4368,2912,1882151.0
a3803_1_3,8.933321952819824,38.62067326208302,122.80323028564453,323.019776,0.9926563501358032,2832,4256,876795.0
a3803_1_1,15.160358428955078,36.32370862991309,208.40411376953125,548.18304,0.9902571439743042,2832,4256,876795.0
a3803_1_2,13.193422317504883,36.92722863653333,181.36532592773438,477.06064,0.9925769567489624,2832,4256,876795.0
a3803_1_4,8.083121299743652,39.055012110311324,111.11582946777344,292.277408,0.9959375858306885,2832,4256,876795.0
a3803_1_5,9.770970344543457,38.231426212426626,134.31808471679688,353.308288,0.9918848276138306,2832,4256,876795.0
a0423_1_1,3.0637340545654297,43.26829155166926,38.29442596435547,116.90856,0.993567168712616,2912,4368,1017629.0
a0423_1_2,1.985023856163025,45.153144115688484,24.811342239379883,75.746224,0.9946500658988953,2912,4368,1017629.0
