Name,MSE,PSNR,fMSE,SE,SSIM,height,width,mask_area
a2384_1_4,6.6615166664123535,39.89507176883659,35.8198127746582,243.145152,0.98944491147995,2848,4272,2262669.0
a2384_1_5,6.564030170440674,39.95909726159274,35.295616149902344,239.586896,0.9887818694114685,2848,4272,2262669.0
a3988_1_5,337.8701477050781,22.84330537916187,572.58349609375,8296.750592,0.8231704235076904,3504,2336,4830009.0
a3988_1_1,121.61970520019531,27.280764109261707,206.1071014404297,2986.497536,0.9069394469261169,3504,2336,4830009.0
a3988_1_2,109.77316284179688,27.72584179405261,186.03094482421875,2695.593472,0.913180947303772,3504,2336,4830009.0
a3988_1_3,225.55535888671875,24.598272091434787,382.24530029296875,5538.744832,0.9126579165458679,3504,2336,4830009.0
a3988_1_4,132.51980590820312,26.90799566458795,224.57933044433594,3254.16064,0.8743025660514832,3504,2336,4830009.0
a3621_1_4,14.196486473083496,36.60899457312992,18.713748931884766,518.171296,0.9822317957878113,2848,4272,9229779.0
a3621_1_1,21.04128646850586,34.900080510819734,27.736536026000977,768.006272,0.9841989874839783,2848,4272,9229779.0
a3621_1_2,6.1306304931640625,40.255751490132646,8.081371307373047,223.767808,0.9859155416488647,2848,4272,9229779.0
a3621_1_3,26.526817321777344,33.89395197887428,34.9675407409668,968.227968,0.9862608909606934,2848,4272,9229779.0
a3621_1_5,13.501190185546875,36.82708273670095,17.797212600708008,492.793024,0.9701682329177856,2848,4272,9229779.0
a1417_1_4,24.895185470581055,34.169649772802885,132.03656005859375,752.658304,0.957293689250946,3888,2592,1900126.0
a1417_1_1,12.596132278442383,37.12843113652065,66.80609130859375,380.819968,0.9646711349487305,3888,2592,1900126.0
a1417_1_2,5.2783355712890625,40.90583281464888,27.994701385498047,159.580384,0.9693596363067627,3888,2592,1900126.0
